insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
4/28/2019 11:05,MADRID,SEVILLA,5/18/2019 19:00,5/18/2019 21:38,AVE,76.3,Turista,Flexible
4/18/2019 6:35,MADRID,SEVILLA,4/19/2019 9:45,4/19/2019 12:27,INTERCITY,,Turista,Flexible
4/27/2019 15:09,BARCELONA,MADRID,5/13/2019 9:03,5/13/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
4/30/2019 7:32,SEVILLA,MADRID,5/22/2019 19:45,5/22/2019 22:17,AVE,47.3,Turista,Promo
4/13/2019 12:19,SEVILLA,MADRID,5/18/2019 13:40,5/18/2019 16:10,AVE,53.4,Turista,Promo
5/9/2019 3:30,BARCELONA,MADRID,5/15/2019 15:25,5/15/2019 17:55,AVE,88.95,Turista,Promo
5/9/2019 21:14,MADRID,BARCELONA,6/27/2019 16:30,6/27/2019 19:20,AVE,107.7,Turista,Flexible
4/18/2019 10:17,BARCELONA,MADRID,4/22/2019 14:00,4/22/2019 17:10,AVE,102.15,Turista Plus,Promo
5/8/2019 11:03,MADRID,BARCELONA,6/2/2019 8:30,6/2/2019 11:15,AVE,102.15,Turista Plus,Promo
5/5/2019 9:19,PONFERRADA,MADRID,5/25/2019 11:28,5/25/2019 16:00,LD,34.2,Turista con enlace,Promo
4/17/2019 1:17,MADRID,BARCELONA,5/14/2019 17:30,5/14/2019 20:40,AVE,90.5,Turista Plus,Promo
5/9/2019 15:30,MADRID,BARCELONA,6/23/2019 13:25,6/23/2019 16:24,AVE-TGV,85.1,Turista,Promo
4/23/2019 9:14,BARCELONA,MADRID,5/23/2019 7:25,5/23/2019 10:01,AVE,85.1,Turista,Promo
5/5/2019 1:30,MADRID,VALENCIA,5/9/2019 9:10,5/9/2019 10:58,AVE,66.55,Preferente,Promo
4/23/2019 6:22,VALENCIA,MADRID,5/30/2019 18:10,5/30/2019 19:57,AVE,57.75,Turista,Promo
4/22/2019 16:13,VALENCIA,MADRID,6/2/2019 8:00,6/2/2019 9:53,AVE,39.45,Turista,Promo
4/16/2019 8:17,MADRID,VALENCIA,5/7/2019 17:40,5/7/2019 19:20,AVE,73.1,Turista,Flexible
4/18/2019 6:17,VALENCIA,MADRID,5/20/2019 16:15,5/20/2019 17:55,AVE,33.65,Turista,Promo
4/28/2019 5:16,BARCELONA,MADRID,5/27/2019 13:25,5/27/2019 16:10,AVE,85.1,Turista,Promo
4/17/2019 4:31,PONFERRADA,MADRID,4/24/2019 13:44,4/24/2019 19:21,LD,32.9,Turista con enlace,Promo
5/5/2019 9:04,BARCELONA,MADRID,5/23/2019 7:25,5/23/2019 10:01,AVE,85.1,Turista,Promo
4/20/2019 1:36,VALENCIA,MADRID,5/6/2019 21:05,5/6/2019 23:32,INTERCITY,21.05,Turista,Promo
4/14/2019 3:20,MADRID,SEVILLA,5/14/2019 17:00,5/14/2019 19:38,AVE,69.4,Preferente,Promo
4/21/2019 12:09,BARCELONA,MADRID,5/28/2019 6:25,5/28/2019 8:55,AVE,68.65,Turista,Promo
5/1/2019 3:10,MADRID,SEVILLA,5/1/2019 13:10,5/1/2019 20:51,MD-LD,45.8,Turista con enlace,Flexible
4/20/2019 12:43,BARCELONA,MADRID,5/26/2019 16:00,5/26/2019 19:10,AVE,66.75,Turista,Promo
4/13/2019 21:30,MADRID,SEVILLA,5/13/2019 19:00,5/13/2019 21:38,AVE,60.3,Turista,Promo
4/15/2019 11:14,MADRID,BARCELONA,4/25/2019 19:30,4/25/2019 22:40,AVE,66.75,Turista,Promo
4/16/2019 3:22,SEVILLA,MADRID,5/26/2019 8:45,5/26/2019 21:10,MD,52.5,Turista con enlace,Flexible
4/19/2019 16:33,MADRID,VALENCIA,5/24/2019 17:10,5/24/2019 18:54,AVE,66.55,Preferente,Promo
4/19/2019 14:18,VALENCIA,MADRID,5/2/2019 7:10,5/2/2019 8:51,AVE,73.1,Turista,Flexible
4/20/2019 3:45,SEVILLA,MADRID,5/19/2019 15:45,5/19/2019 18:15,AVE,76.3,Turista,Flexible
4/14/2019 17:18,MADRID,VALENCIA,5/24/2019 10:40,5/24/2019 12:20,AVE,39.45,Turista,Promo
5/6/2019 9:06,MADRID,SEVILLA,5/16/2019 10:00,5/16/2019 12:32,AVE,76.3,Turista,Flexible
4/11/2019 21:54,MADRID,VALENCIA,5/1/2019 14:10,5/1/2019 16:03,AVE,45.3,Turista,Promo
4/26/2019 7:06,BARCELONA,MADRID,5/19/2019 17:00,5/19/2019 19:45,AVE,90.5,Turista Plus,Promo
4/23/2019 7:28,MADRID,VALENCIA,5/6/2019 12:21,5/6/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/22/2019 4:25,SEVILLA,MADRID,4/27/2019 18:45,4/27/2019 21:17,AVE,61.45,Preferente,Promo
5/5/2019 11:04,VALENCIA,MADRID,5/29/2019 9:40,5/29/2019 11:20,AVE,27.8,Turista,Promo
5/6/2019 15:26,VALENCIA,MADRID,5/8/2019 12:40,5/8/2019 14:20,AVE,57.75,Turista,Promo
5/6/2019 11:10,MADRID,VALENCIA,5/8/2019 16:45,5/8/2019 18:50,ALVIA,71,Turista,Flexible
4/21/2019 22:03,MADRID,VALENCIA,5/17/2019 11:10,5/17/2019 13:25,INTERCITY,34.35,Turista,Promo
5/8/2019 15:31,SEVILLA,MADRID,5/20/2019 19:19,5/20/2019 21:59,INTERCITY,62.2,Turista,Flexible
4/24/2019 12:11,MADRID,SEVILLA,5/4/2019 11:05,5/4/2019 13:41,ALVIA,,Turista,Flexible
5/6/2019 15:02,MADRID,BARCELONA,5/8/2019 6:45,5/8/2019 13:41,AVE-LD,,Turista,Promo
4/20/2019 1:06,BARCELONA,MADRID,4/30/2019 16:00,4/30/2019 19:10,AVE,80.15,Turista Plus,Promo
4/16/2019 4:35,MADRID,SEVILLA,5/31/2019 17:00,5/31/2019 19:38,AVE,69.4,Preferente,Promo
4/18/2019 13:02,MADRID,SEVILLA,5/30/2019 16:30,5/30/2019 18:51,AVE,76.3,Turista,Flexible
4/21/2019 4:57,VALENCIA,MADRID,4/26/2019 9:50,4/26/2019 16:58,REGIONAL,28.35,Turista,Adulto ida
4/25/2019 5:25,PONFERRADA,MADRID,5/31/2019 17:55,5/31/2019 22:55,MD-LD,32.45,Turista con enlace,Promo
5/6/2019 23:05,BARCELONA,MADRID,5/27/2019 19:00,5/27/2019 22:00,AVE,58.15,Turista,Promo
4/12/2019 3:10,MADRID,BARCELONA,5/13/2019 13:25,5/13/2019 16:24,AVE-TGV,66.75,Turista,Promo
4/12/2019 4:09,MADRID,SEVILLA,4/19/2019 13:30,4/19/2019 16:05,ALVIA,,Turista,Promo
4/17/2019 2:15,MADRID,VALENCIA,5/17/2019 15:40,5/17/2019 17:22,AVE,57.75,Turista,Promo
4/14/2019 17:21,BARCELONA,MADRID,5/11/2019 9:00,5/11/2019 11:45,AVE,85.1,Turista,Promo
4/22/2019 16:36,MADRID,SEVILLA,5/20/2019 13:10,5/20/2019 20:51,MD-LD,34.35,Turista con enlace,Promo +
4/26/2019 11:39,MADRID,BARCELONA,5/30/2019 12:30,5/30/2019 15:30,AVE,75.4,Turista,Promo
5/9/2019 19:02,MADRID,SEVILLA,5/13/2019 8:00,5/13/2019 10:32,AVE,76.3,Turista,Flexible
4/13/2019 7:02,MADRID,BARCELONA,5/16/2019 7:00,5/16/2019 9:30,AVE,,Preferente,Promo
4/28/2019 15:38,MADRID,SEVILLA,5/22/2019 16:00,5/22/2019 18:30,AVE,60.3,Turista,Promo
4/27/2019 11:39,MADRID,VALENCIA,6/1/2019 11:10,6/1/2019 13:25,INTERCITY,29.9,Turista,Promo
4/19/2019 5:19,BARCELONA,MADRID,5/23/2019 21:15,5/24/2019 0:02,AVE,66.75,Turista,Promo
4/25/2019 7:46,BARCELONA,MADRID,5/2/2019 15:25,5/2/2019 17:55,AVE,68.65,Turista,Promo
4/23/2019 20:33,VALENCIA,MADRID,4/24/2019 7:10,4/24/2019 8:51,AVE,,Turista,Flexible
4/17/2019 23:32,MADRID,SEVILLA,5/2/2019 17:00,5/2/2019 19:38,AVE,69.4,Preferente,Promo
4/15/2019 2:32,SEVILLA,MADRID,5/12/2019 20:36,5/12/2019 23:14,ALVIA,,Turista,Flexible
4/27/2019 17:05,BARCELONA,MADRID,4/28/2019 18:00,4/28/2019 21:10,AVE,107.7,Turista,Flexible
4/14/2019 20:24,VALENCIA,MADRID,4/17/2019 14:50,4/17/2019 22:30,REGIONAL,28.35,Turista,Adulto ida
4/18/2019 23:19,VALENCIA,MADRID,5/26/2019 15:10,5/26/2019 17:03,AVE,45.3,Turista,Promo
5/4/2019 7:03,MADRID,SEVILLA,5/29/2019 7:30,5/29/2019 9:51,AVE,47.3,Turista,Promo
4/15/2019 12:29,VALENCIA,MADRID,5/7/2019 6:30,5/7/2019 8:22,AVE,39.45,Turista,Promo
5/1/2019 1:19,MADRID,VALENCIA,5/28/2019 12:21,5/28/2019 19:04,REGIONAL,28.35,Turista,Adulto ida
4/14/2019 21:26,MADRID,BARCELONA,5/13/2019 9:30,5/13/2019 12:34,AVE,85.1,Turista,Promo
4/14/2019 16:02,MADRID,BARCELONA,5/23/2019 13:25,5/23/2019 16:24,AVE-TGV,49.55,Turista,Promo
5/6/2019 13:18,BARCELONA,MADRID,5/31/2019 12:00,5/31/2019 18:50,LD-AVE,,Turista,Flexible
4/26/2019 15:12,VALENCIA,MADRID,5/1/2019 15:10,5/1/2019 17:03,AVE,45.3,Turista,Promo
4/27/2019 1:30,PONFERRADA,MADRID,5/15/2019 2:36,5/15/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
4/12/2019 19:16,SEVILLA,MADRID,4/15/2019 14:58,4/15/2019 17:50,ALVIA,,Turista,Promo
4/15/2019 3:28,MADRID,VALENCIA,5/22/2019 21:10,5/22/2019 23:03,AVE,21.95,Turista,Promo
4/16/2019 19:03,MADRID,BARCELONA,5/18/2019 12:30,5/18/2019 15:30,AVE,75.4,Turista,Promo
4/18/2019 16:36,SEVILLA,MADRID,4/30/2019 16:45,4/30/2019 19:17,AVE,76.3,Turista,Flexible
4/16/2019 17:40,VALENCIA,MADRID,4/17/2019 17:10,4/17/2019 18:50,AVE,86.25,Preferente,Promo
4/15/2019 0:31,MADRID,BARCELONA,5/18/2019 6:20,5/18/2019 9:29,AVE,66.75,Turista,Promo
4/22/2019 15:12,BARCELONA,MADRID,5/20/2019 16:25,5/20/2019 18:55,AVE,88.95,Turista,Promo
4/23/2019 11:23,VALENCIA,MADRID,5/30/2019 8:00,5/30/2019 9:47,AVE,21.95,Turista,Promo
4/19/2019 22:01,PONFERRADA,MADRID,4/29/2019 6:11,4/29/2019 11:57,LD,,Turista,Flexible
4/13/2019 12:17,SEVILLA,MADRID,4/27/2019 13:40,4/27/2019 16:10,AVE,53.4,Turista,Promo
4/25/2019 3:04,BARCELONA,MADRID,5/14/2019 17:25,5/14/2019 19:55,AVE,100.4,Turista,Promo
4/27/2019 3:32,MADRID,SEVILLA,5/27/2019 16:30,5/27/2019 18:51,AVE,47.3,Turista,Promo
5/6/2019 17:10,VALENCIA,MADRID,5/24/2019 6:30,5/24/2019 8:22,AVE,27.8,Turista,Promo
4/12/2019 4:23,MADRID,BARCELONA,4/24/2019 10:30,4/24/2019 13:15,AVE,85.1,Turista,Promo
4/21/2019 16:20,VALENCIA,MADRID,5/18/2019 15:10,5/18/2019 17:03,AVE,36.15,Preferente,Promo
5/5/2019 17:05,BARCELONA,MADRID,5/31/2019 12:00,5/31/2019 15:10,AVE,107.7,Turista,Flexible
4/22/2019 10:31,MADRID,BARCELONA,5/29/2019 12:30,5/29/2019 15:30,AVE,102.15,Turista Plus,Promo
4/20/2019 2:24,MADRID,VALENCIA,5/6/2019 6:08,5/6/2019 12:55,REGIONAL,28.35,Turista,Adulto ida
4/19/2019 11:43,MADRID,BARCELONA,5/23/2019 20:30,5/23/2019 23:40,AVE,66.75,Turista,Promo
4/19/2019 12:31,MADRID,SEVILLA,4/23/2019 9:45,4/23/2019 12:27,INTERCITY,62.2,Turista,Flexible
5/4/2019 1:22,VALENCIA,MADRID,5/11/2019 6:38,5/11/2019 13:37,REGIONAL,28.35,Turista,Adulto ida
4/22/2019 19:30,MADRID,VALENCIA,5/24/2019 12:40,5/24/2019 14:20,AVE,51.15,Turista,Promo
4/23/2019 3:24,MADRID,VALENCIA,4/28/2019 16:55,4/28/2019 21:58,AVE-LD,56.1,Turista con enlace,Flexible
4/14/2019 22:16,MADRID,SEVILLA,5/24/2019 17:00,5/24/2019 19:38,AVE,,Turista,Flexible
4/30/2019 15:32,SEVILLA,MADRID,5/31/2019 18:45,5/31/2019 21:17,AVE,47.3,Turista,Promo
4/20/2019 5:46,MADRID,BARCELONA,5/16/2019 11:30,5/16/2019 14:40,AVE,58.15,Turista,Promo
4/12/2019 4:05,MADRID,BARCELONA,5/22/2019 9:30,5/22/2019 12:34,AVE,85.1,Turista,Promo
4/25/2019 15:38,SEVILLA,MADRID,5/8/2019 11:45,5/8/2019 14:17,AVE,76.3,Turista,Flexible
5/7/2019 9:32,VALENCIA,MADRID,5/21/2019 15:50,5/21/2019 23:10,LD-AVE,,Turista,Promo
4/26/2019 15:25,BARCELONA,MADRID,5/31/2019 17:25,5/31/2019 19:55,AVE,100.4,Turista,Promo
4/22/2019 15:04,MADRID,SEVILLA,5/21/2019 13:30,5/21/2019 16:05,ALVIA,52.45,Preferente,Promo
4/23/2019 17:16,BARCELONA,MADRID,4/27/2019 16:00,4/27/2019 19:10,AVE,75.4,Turista,Promo
4/18/2019 0:42,BARCELONA,MADRID,4/22/2019 5:50,4/22/2019 8:20,AVE,75.4,Turista,Promo
4/12/2019 1:04,MADRID,BARCELONA,5/21/2019 12:30,5/21/2019 15:30,AVE,58.15,Turista,Promo
5/9/2019 9:16,BARCELONA,MADRID,6/3/2019 16:00,6/3/2019 19:10,AVE,80.15,Turista Plus,Promo
4/13/2019 17:08,MADRID,BARCELONA,5/3/2019 17:30,5/3/2019 20:40,AVE,,Preferente,Promo
4/18/2019 7:09,SEVILLA,MADRID,5/13/2019 17:45,5/13/2019 20:17,AVE,69.4,Preferente,Promo
4/13/2019 23:25,MADRID,SEVILLA,5/27/2019 21:25,5/28/2019 0:10,AV City,43.55,Turista,Promo
4/14/2019 14:18,PONFERRADA,MADRID,4/26/2019 2:36,4/26/2019 9:31,TRENHOTEL,45.8,Turista,Flexible
4/20/2019 10:31,SEVILLA,MADRID,5/19/2019 19:19,5/19/2019 21:59,INTERCITY,62.2,Turista,Flexible
4/23/2019 20:19,SEVILLA,MADRID,5/22/2019 8:45,5/22/2019 11:15,AVE,76.3,Turista,Flexible
4/27/2019 9:36,MADRID,VALENCIA,5/27/2019 15:30,5/27/2019 22:31,AVE-MD,71,Turista con enlace,Flexible
4/19/2019 11:23,VALENCIA,MADRID,4/23/2019 18:10,4/23/2019 19:57,AVE,57.75,Turista,Promo
5/8/2019 13:28,SEVILLA,MADRID,6/30/2019 15:45,6/30/2019 18:15,AVE,60.3,Turista,Promo
4/12/2019 23:39,SEVILLA,MADRID,4/27/2019 16:45,4/27/2019 19:17,AVE,,Turista,Promo
5/9/2019 1:13,MADRID,BARCELONA,7/4/2019 15:00,7/4/2019 17:30,AVE,78.8,Turista,Promo
4/17/2019 7:32,VALENCIA,MADRID,5/11/2019 20:15,5/11/2019 21:55,AVE,27.8,Turista,Promo
4/17/2019 0:00,MADRID,BARCELONA,4/28/2019 20:00,4/28/2019 22:30,AVE,78.8,Turista,Promo
4/26/2019 17:17,SEVILLA,MADRID,5/19/2019 21:00,5/19/2019 23:52,AV City,62.2,Turista,Flexible
4/21/2019 2:07,SEVILLA,MADRID,5/30/2019 7:15,5/30/2019 9:55,AVE,53.4,Turista,Promo
4/20/2019 7:29,SEVILLA,MADRID,4/27/2019 15:45,4/27/2019 18:15,AVE,60.3,Turista,Promo
4/23/2019 11:42,MADRID,VALENCIA,5/16/2019 7:40,5/16/2019 9:20,AVE,57.75,Turista,Promo
4/25/2019 23:17,BARCELONA,MADRID,5/13/2019 6:40,5/13/2019 9:25,AVE,66.75,Turista,Promo
5/8/2019 5:10,MADRID,BARCELONA,7/4/2019 8:20,7/4/2019 11:05,AVE,85.1,Turista,Promo
5/7/2019 9:18,BARCELONA,MADRID,6/7/2019 19:25,6/7/2019 21:55,AVE,68.65,Turista,Promo
5/6/2019 9:16,BARCELONA,MADRID,5/30/2019 6:40,5/30/2019 9:25,AVE,69.8,Turista Plus,Promo
5/4/2019 3:09,BARCELONA,MADRID,6/2/2019 7:05,6/2/2019 9:50,AVE,66.75,Turista,Promo
5/7/2019 21:15,BARCELONA,MADRID,6/4/2019 15:00,6/4/2019 17:45,AVE,75.4,Turista,Promo
4/25/2019 23:35,MADRID,VALENCIA,5/12/2019 11:55,5/12/2019 13:35,AVE,57.75,Turista,Promo
4/19/2019 12:46,MADRID,BARCELONA,5/4/2019 12:30,5/4/2019 15:30,AVE,85.1,Turista,Promo
4/14/2019 0:24,MADRID,VALENCIA,5/30/2019 12:40,5/30/2019 14:20,AVE,33.65,Turista,Promo
4/23/2019 23:33,VALENCIA,MADRID,5/25/2019 14:10,5/25/2019 15:48,AVE,27.8,Turista,Promo
4/16/2019 17:34,BARCELONA,MADRID,4/30/2019 7:25,4/30/2019 10:01,AVE,80.15,Turista Plus,Promo
4/14/2019 15:22,VALENCIA,MADRID,5/8/2019 8:00,5/8/2019 9:47,AVE,33.65,Turista,Promo
4/30/2019 17:21,SEVILLA,MADRID,6/2/2019 19:19,6/2/2019 21:59,INTERCITY,,Turista,Flexible
5/1/2019 17:46,BARCELONA,MADRID,5/9/2019 21:15,5/10/2019 0:02,AVE,66.75,Turista,Promo
4/22/2019 5:30,MADRID,VALENCIA,4/24/2019 6:45,4/24/2019 8:38,AVE,45.3,Turista,Promo
4/30/2019 5:40,MADRID,BARCELONA,5/9/2019 19:30,5/9/2019 22:40,AVE,107.7,Turista,Flexible
4/23/2019 5:31,SEVILLA,MADRID,5/27/2019 19:45,5/27/2019 22:17,AVE,47.3,Turista,Promo
4/15/2019 22:32,MADRID,BARCELONA,5/27/2019 14:30,5/27/2019 17:21,AVE,66.75,Turista,Promo
4/15/2019 2:27,VALENCIA,MADRID,5/18/2019 14:10,5/18/2019 15:48,AVE,27.8,Turista,Promo
4/19/2019 10:12,VALENCIA,MADRID,4/26/2019 8:00,4/26/2019 9:47,AVE,,Preferente,Promo
4/16/2019 7:31,BARCELONA,MADRID,5/10/2019 7:40,5/10/2019 10:10,AVE,88.95,Turista,Promo
4/15/2019 15:29,MADRID,VALENCIA,5/23/2019 9:40,5/23/2019 11:24,AVE,39.45,Turista,Promo
4/20/2019 21:22,VALENCIA,MADRID,5/5/2019 18:10,5/5/2019 19:57,AVE,73.1,Turista,Flexible
4/19/2019 5:41,MADRID,VALENCIA,4/28/2019 18:40,4/28/2019 20:20,AVE,57.75,Turista,Promo
4/14/2019 21:18,VALENCIA,MADRID,5/14/2019 8:40,5/14/2019 10:20,AVE,21.95,Turista,Promo
4/19/2019 17:32,BARCELONA,MADRID,4/28/2019 16:00,4/28/2019 19:10,AVE,107.7,Turista,Flexible
4/15/2019 17:08,SEVILLA,MADRID,5/27/2019 14:45,5/27/2019 17:15,AVE,47.3,Turista,Promo
4/15/2019 19:17,MADRID,VALENCIA,5/24/2019 6:45,5/24/2019 8:38,AVE,33.65,Turista,Promo
4/16/2019 3:15,BARCELONA,MADRID,5/4/2019 12:00,5/4/2019 15:10,AVE,85.1,Turista,Promo
4/22/2019 7:40,MADRID,VALENCIA,5/23/2019 15:30,5/23/2019 22:31,AVE-MD,71,Turista con enlace,Flexible
4/25/2019 23:27,SEVILLA,MADRID,5/26/2019 14:58,5/26/2019 17:50,ALVIA,,Turista,Flexible
4/12/2019 21:28,MADRID,SEVILLA,5/30/2019 8:30,5/30/2019 11:14,ALVIA,,Turista,Flexible
5/1/2019 17:33,MADRID,SEVILLA,5/20/2019 20:35,5/20/2019 23:15,AVE,47.3,Turista,Promo
5/6/2019 11:28,MADRID,BARCELONA,5/17/2019 10:30,5/17/2019 13:15,AVE,75.4,Turista,Promo
4/13/2019 12:09,MADRID,SEVILLA,5/26/2019 7:00,5/26/2019 9:55,AV City,43.55,Turista,Promo
5/8/2019 21:16,BARCELONA,MADRID,6/16/2019 13:25,6/16/2019 16:10,AVE,85.08,Turista,Promo
5/1/2019 1:26,MADRID,SEVILLA,5/23/2019 9:45,5/23/2019 12:27,INTERCITY,62.2,Turista,Flexible
4/13/2019 6:05,MADRID,BARCELONA,5/15/2019 7:30,5/15/2019 10:40,AVE,,Turista,Promo
4/17/2019 5:06,MADRID,BARCELONA,5/31/2019 16:00,5/31/2019 18:30,AVE,127.1,Turista,Flexible
4/25/2019 11:38,MADRID,SEVILLA,5/11/2019 14:00,5/11/2019 16:32,AVE,53.4,Turista,Promo
4/22/2019 10:22,VALENCIA,MADRID,5/3/2019 6:20,5/3/2019 10:36,INTERCITY,30.05,Turista,Promo
4/18/2019 23:46,MADRID,VALENCIA,4/26/2019 9:40,4/26/2019 11:24,AVE,51.15,Turista,Promo
4/24/2019 7:14,SEVILLA,MADRID,5/24/2019 12:18,5/24/2019 14:56,ALVIA,,Turista,Promo
4/26/2019 3:37,PONFERRADA,MADRID,4/28/2019 17:15,4/28/2019 22:14,MD-AVE,40.6,Turista con enlace,Promo +
4/14/2019 0:26,MADRID,VALENCIA,5/14/2019 16:45,5/14/2019 18:50,ALVIA,46.15,Preferente,Promo
4/27/2019 5:12,BARCELONA,MADRID,4/27/2019 9:03,4/27/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
4/26/2019 21:18,BARCELONA,MADRID,5/16/2019 18:00,5/16/2019 21:10,AVE,90.5,Turista Plus,Promo
4/28/2019 5:19,SEVILLA,MADRID,5/1/2019 11:45,5/1/2019 14:17,AVE,60.3,Turista,Promo
4/18/2019 8:45,MADRID,SEVILLA,5/14/2019 11:00,5/14/2019 13:32,AVE,53.4,Turista,Promo
5/1/2019 1:27,MADRID,SEVILLA,5/10/2019 19:30,5/10/2019 22:05,AVE,,Turista,Flexible
4/12/2019 19:27,MADRID,SEVILLA,5/9/2019 19:30,5/9/2019 22:05,AVE,,Preferente,Promo
4/28/2019 5:27,VALENCIA,MADRID,5/6/2019 9:40,5/6/2019 11:20,AVE,57.75,Turista,Promo
5/1/2019 17:03,BARCELONA,MADRID,5/29/2019 11:00,5/29/2019 13:45,AVE,107.7,Turista,Flexible
4/22/2019 0:09,VALENCIA,MADRID,4/25/2019 17:30,4/25/2019 23:58,MD-LD,32.4,Turista con enlace,Promo +
4/17/2019 20:27,MADRID,PONFERRADA,5/12/2019 14:40,5/12/2019 18:33,AVE-MD,59.6,Turista con enlace,Flexible
4/30/2019 9:28,MADRID,SEVILLA,5/8/2019 14:00,5/8/2019 16:32,AVE,53.4,Turista,Promo
4/14/2019 13:20,MADRID,VALENCIA,4/16/2019 21:10,4/16/2019 23:03,AVE,51.15,Turista,Promo
4/18/2019 7:42,MADRID,SEVILLA,5/25/2019 11:05,5/25/2019 13:41,ALVIA,,Turista,Flexible
4/29/2019 11:12,MADRID,VALENCIA,5/30/2019 16:45,5/30/2019 18:50,ALVIA,46.15,Preferente,Promo
4/16/2019 2:16,MADRID,SEVILLA,5/15/2019 9:45,5/15/2019 12:27,INTERCITY,62.2,Turista,Flexible
4/22/2019 13:18,BARCELONA,MADRID,5/26/2019 16:00,5/26/2019 19:10,AVE,69.8,Turista Plus,Promo
4/21/2019 13:46,BARCELONA,MADRID,4/28/2019 20:00,4/28/2019 23:10,AVE,98,Preferente,Promo
4/18/2019 17:39,MADRID,SEVILLA,5/8/2019 12:00,5/8/2019 14:32,AVE,60.3,Turista,Promo
4/16/2019 13:13,MADRID,SEVILLA,4/29/2019 7:00,4/29/2019 9:32,AVE,69.4,Preferente,Promo
4/28/2019 9:14,MADRID,BARCELONA,5/30/2019 21:25,5/30/2019 23:55,AVE,66.75,Turista,Promo
5/6/2019 1:34,SEVILLA,MADRID,5/30/2019 17:45,5/30/2019 20:17,AVE,76.3,Turista,Flexible
4/14/2019 4:31,MADRID,VALENCIA,5/9/2019 20:40,5/9/2019 22:24,AVE,57.75,Turista,Promo
4/16/2019 11:07,VALENCIA,MADRID,5/23/2019 8:40,5/23/2019 10:20,AVE,27.8,Turista,Promo
4/27/2019 11:19,SEVILLA,MADRID,5/2/2019 9:40,5/2/2019 12:23,AVE,53.4,Turista,Promo
4/12/2019 14:14,SEVILLA,MADRID,4/22/2019 13:40,4/22/2019 16:10,AVE,,Turista,Flexible
4/29/2019 19:00,VALENCIA,MADRID,5/8/2019 7:10,5/8/2019 8:51,AVE,73.1,Turista,Flexible
4/29/2019 17:44,BARCELONA,MADRID,5/31/2019 7:05,5/31/2019 9:50,AVE,75.4,Turista,Promo
5/8/2019 13:05,MADRID,SEVILLA,5/17/2019 7:00,5/17/2019 9:32,AVE,76.3,Turista,Flexible
4/12/2019 16:12,MADRID,VALENCIA,5/2/2019 18:40,5/2/2019 20:20,AVE,,Turista,Promo
5/7/2019 5:45,MADRID,BARCELONA,6/14/2019 10:30,6/14/2019 13:15,AVE,85.1,Turista,Promo
4/23/2019 10:27,SEVILLA,MADRID,5/7/2019 14:45,5/7/2019 17:15,AVE,69.4,Preferente,Promo
4/22/2019 4:27,SEVILLA,MADRID,5/22/2019 6:45,5/22/2019 9:15,AVE,60.3,Turista,Promo
4/24/2019 1:10,MADRID,PONFERRADA,5/20/2019 14:40,5/20/2019 18:52,AVE-LD,37.45,Turista con enlace,Promo
4/14/2019 12:13,MADRID,SEVILLA,4/14/2019 18:00,4/14/2019 20:32,AVE,76.3,Turista,Flexible
4/16/2019 18:40,MADRID,BARCELONA,5/23/2019 19:30,5/23/2019 22:40,AVE,75.4,Turista,Promo
4/16/2019 5:21,BARCELONA,MADRID,5/10/2019 9:03,5/10/2019 18:07,R. EXPRES,43.25,Turista,Adulto ida
4/16/2019 12:19,BARCELONA,MADRID,5/7/2019 18:25,5/7/2019 20:55,AVE,106.75,Turista Plus,Promo
4/17/2019 1:25,SEVILLA,MADRID,4/21/2019 16:45,4/21/2019 19:17,AVE,,Turista,Flexible
4/12/2019 13:01,MADRID,BARCELONA,6/2/2019 9:30,6/2/2019 12:34,AVE,,Turista,Promo
4/20/2019 3:36,MADRID,BARCELONA,4/20/2019 7:30,4/20/2019 10:40,AVE,85.1,Turista,Promo
4/15/2019 22:09,VALENCIA,MADRID,4/30/2019 6:38,4/30/2019 14:20,REGIONAL,28.35,Turista,Adulto ida
4/25/2019 9:45,MADRID,BARCELONA,5/12/2019 8:30,5/12/2019 11:15,AVE,85.1,Turista,Promo
4/24/2019 19:13,BARCELONA,MADRID,5/7/2019 10:00,5/7/2019 13:10,AVE,49.15,Turista Plus,Promo
4/23/2019 10:32,MADRID,SEVILLA,5/14/2019 21:25,5/15/2019 0:10,AV City,43.55,Turista,Promo
4/20/2019 18:30,BARCELONA,MADRID,5/26/2019 19:00,5/26/2019 22:00,AVE,85.1,Turista,Promo
4/20/2019 8:26,MADRID,SEVILLA,5/22/2019 19:00,5/22/2019 21:38,AVE,76.3,Turista,Flexible
5/6/2019 19:46,BARCELONA,MADRID,5/15/2019 7:40,5/15/2019 10:10,AVE,68.65,Turista,Promo
5/9/2019 9:17,BARCELONA,MADRID,5/21/2019 12:50,5/21/2019 15:45,AVE-TGV,85.1,Turista,Promo
4/22/2019 22:45,BARCELONA,MADRID,5/6/2019 18:00,5/6/2019 21:10,AVE,90.5,Turista Plus,Promo
4/27/2019 17:01,BARCELONA,MADRID,5/2/2019 20:00,5/2/2019 23:10,AVE,102.15,Turista Plus,Promo
